
																																																																																						
KODE_PABRIK	KODE_GRPOBAT	KODE_JENISOBAT	KODE_IPAOBAT	KODE_GENOBAT	KODE_ASKESOBAT	KODE_KONOBAT	KODE_OBAT	NAMA_OBAT	KEMASAN_OBAT	SATUAN_OBAT	ISI_OBAT	DOSIS_OBAT	HNAREG_OBAT	HNAPPNREG_OBAT	HNAGENPPN_OBAT	HNAOTCPPN_OBAT	HJAPPN_OBAT	HNAASKES_OBAT	HNAPPNASKES_OBAT	HKSPPN_OBAT	TGLAKTBELI_OBAT	KODE_KREDITUR	TGLAKTJUAL_OBAT	KODE_KLTLOBAT	QTYAWAL_OBAT	QTYBELI_OBAT	QTYDROPING_OBAT	QTYJUAL_OBAT	QTYAWALK_OBAT	QTYBELIK_OBAT	QTYDROPK_OBAT	QTYJUALK_OBAT	STOCKMINIM_OBAT	STOCKBESAR_OBAT	STOCKRACIK_OBAT	STOCKDPHO_OBAT	STOCKKON_OBAT	TGLBARU_OBAT	TGLEXPIRE_OBAT	QTYAKHIR_OBAT	QTYAKHIRK_OBAT	KODE_PBF	BISNIS_BARANG	KOBAT_ASKES	KODE_OPNAME	HJDS_OPNAME	HPP_OPNAME	TGL_EDIT	PEMAKAI	KODE_OUTLET	DISC1	DISC2	HARGA	BARCODE	MIN_QTY	FAKTOR1	FAKTOR2	FAKTOR3	FAKTOR4	DISC	DISCH	DISCU	DISCA	TANGGAL1	TANGGAL2	HJAR	HJAH	HJAU	HJAA	LOKASI	CAT	SUBCAT	CLAS	SUBCLAS	WKT_TRANSFER	TEMP_STOCK	VALID	KODEDEBITUR	BYR_VOUCHER	STD_OBAT	AKTIF_OBAT	TGL1	TGL2	DISC_RP	DISC_SEN	
074	2	0	2200	12	0	0	0741222002001	STIMUNO FORTE CAP@10	DUSCAP10	CAP	10	1.00	2140.00	2354.00	0.00	0.00	0.00	2050.00	2255.00	0.00	04/03/2014	ASPBFA0016	10/19/2015	1	10.00	0.00	-30.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+2.00000000000000E+001	0.00		1			2033.00	2033.00	01/04/2010	0741222002001		5.00	0.00	0.00	8994388648393	1.00	1.30	1.25	1.15	1.25	5.00	5.00	5.00	5.00	08/15/2015	09/15/2015	0.00	0.00	0.00	0.00	HV VIT TAB	HEALTH	Vitamin & Supplement	Vitamin and Mineral	Immune system	-	0.00	Y		0	3	-	-	-	0.00	0.00	
338	2	12	30	12	0	0	3381212230001	ZEVIT GROW EFFER SACH@5	DUSSAC5	SAC	5	1.00	864.00	950.00	0.00	0.00	0.00	759.00	835.00	0.00	04/29/2014	ASPBFT0002	09/24/2015	1	8.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+1.80000000000000E+001	0.00		1			832.00	832.00	08/21/2013	3381212230001	2140100002	1.50	0.00	770.00	8999908264015	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	HV VIT TAB	HEALTH	Vitamin & Supplement	Vitamin and Mineral	Multivitamin and Mineral	-	0.00	Y	-	0	3	-	-	-	0.00	0.00	
826	2	22	03	12	0	1	8261222203036	SEA QUIL HFB W/ HOODIA CAP@50	BTLBTL1	BTL	1	1.00	489091.00	538000.00	0.00	0.00	287500.00	425455.00	468000.00	1.00	03/11/2014	ASPBFA0083	12/03/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			308181.81	308181.81	04/19/2009	8261222203036	2140100002	42.00	0.00	339000.00		1.00	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00	09/17/2015	09/30/2015	0.00	0.00	0.00	0.00		HEALTH	Vitamin & Supplement	Food Supplement	Sea Quill	-	0.00	Y		0	3	-	-	-	0.00	0.00	
222	2	21	30	12	0	0	2221221230105	LACTOGEN 2 PREB1 G/F 350GR	DUSDUS1	DUS	1	1.00	41488.00	45637.00	0.00	1.00	0.00	35124.00	38636.00	1.00	03/11/2014	AS00000163	05/18/2015	1	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			41488.00	41488.00	02/18/2014	2221221230105	2140100002	0.50	0.00	32363.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	MILK&FOOD	HEALTH	Milk & Nutrition	Baby & Children Milk	Infant Formula	-	0.00	Y	-	0	3	-	-	-	0.00	0.00	
002	2	12	41	12	0	0	0021212241017	SURBEX T TAB@ 30	DUSTAB30	TAB	30	1.00	1603.00	1764.00	0.00	0.00	0.00	1008.00	1109.00	1.00	04/30/2014	AS00000163	03/10/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			1363.00	1363.00	04/08/2014	0021212241017	2140100002	15.00	0.00	1320.00	8992916212030	1.00	1.30	1.25	1.15	1.25	8.00	8.00	8.00	8.00	08/15/2015	09/15/2015	0.00	1833.00	0.00	0.00		PRESCRIPTION	Drugs	Vitamins & Nutritions	Vitamins & Minerals	-	0.00	Y	-	0	3	-	-	-	0.00	0.00	
993	1	14	41	14	0	0	9931414241007	ISONIAZIDE 100MG TAB@1000 GKF	BTLTAB1000	TAB	1000	100.00	43.00	47.00	0.00	1.00	0.00	37.00	41.00	1.00	03/13/2014	CAPBFP0015	02/03/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			43.00	37.00	12/30/2011	9931414241007	2140100002	0.00	0.00	25.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Generic Product	Kimia Farma	-	0.00	Y	-	0	3	-	-	-	0.00	0.00	
406	2	0	2200	12	0	0	4061222002002	OBH TROPICA EXPECT 100ML MENTH	BTLBTL1	BTL	1	1.00	15500.00	17050.00	0.00	0.00	0.00	0.00	0.00	0.00	03/11/2014		10/01/2015	1	4.00	0.00	-2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+6.00000000000000E+000	0.00		1			14338.00	14338.00	02/25/2014	4061222002002		7.50	0.00	0.00	8997004970243	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	HV SYR	HEALTH	Medicine Cabinet	Cough & Cold	Mucolytics & Expectorants	-	0.00	Y	-	0	3	-	-	-	0.00	0.00	
398	2	0	2200	12	0	0	3981222002002	ANMUM LACTA 200GR COKLAT	DUSDUS1	DUS	1	1.00	36364.00	40000.00	0.00	0.00	0.00	32727.00	36000.00	1.00	12/24/2014	ASPBFM0029	07/31/2015	1	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			36000.00	36000.00	03/13/2014	3981222002002		1.00	0.00	0.00	9451007027942	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	MILK&FOOD	HEALTH	Milk & Nutrition	Adult Milk	Maternity Milk	-	0.00	Y		0	3	-	-	-	0.00	0.00	
024	2	805	1201	11	0	0	0241112012001	MICARDIS 40MG TAB@20	DUSTAB20	TAB	20	40.00	12626.00	13889.00	0.00	0.00	17361.00	3545.00	3900.00	0.00	05/02/2014	ASPBFT0002	10/03/2015	1	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	04/21/2011	0241112012001		25.00	0.00	0.00	NB	10.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	KARDIO	PRESCRIPTION	Drugs	Cardiovascular & Hematopoietic	Other Antihypertensives	-	0.00	Y	-	0	3	-	-	-	0.00	0.00	
024	2	805	1201	11	0	0	0241112012002	MICARDIS 80MG TAB@20	DUSTAB20	TAB	20	80.00	16370.00	18007.00	0.00	0.00	22508.00	5909.00	6500.00	1.00	04/25/2014	ASPBFT0002	09/18/2015	1	19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			16370.00	16370.00	05/27/2013	0241112012002		25.00	0.00	0.00	NB	10.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	KARDIO	PRESCRIPTION	Drugs	Cardiovascular & Hematopoietic	Other Antihypertensives	-	0.00	Y	-	0	3	-	-	-	0.00	0.00	
412	2	40	2101	12	0	0	4121221012001	HANSAPLAST AMPLOP 10928@10	DUSDUS1	DUS	1	1.00	4364.00	4800.00	0.00	0.00	0.00	1850.00	2035.00	1.00	05/02/2014	ASPBFE0004	08/08/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			4364.00	4364.00	12/05/2012	4121221012001	2140100002	0.00	0.00	2035.00	8999777026134	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	SANITARI	HEALTH	Medical Equipment	First Aid	Tapes (Plester)	-	0.00	Y	-	0	3	-	-	-	0.00	0.00	
585	2	22	2200	12	0	0	5851222002003	WELLNESS VIT E WATER SOLUBE@60	BTLBTL1	BTL	1	1.00	172727.00	190000.00	0.00	0.00	150000.00	163636.00	180000.00	1.00	03/11/2014	ASPBFN0017	09/08/2015	1	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			141550.00	141550.00	09/03/2012	5851222002003	2140100002	40.50	0.00	150000.00	7891222251005	60.00	1.00	1.00	1.00	1.00	0.00	15.00	0.00	0.00	09/01/2015	09/15/2015	0.00	0.00	0.00	0.00	WELLNESS	HEALTH	Vitamin & Supplement	Food Supplement	Wellness, Natrol, Twinlab, Zand	-	0.00	Y	-	0	3	-	-	-	0.00	0.00	
398	2	0	2201	12	0	0	3981222012001	ANMUM LACTA 200GR PLAIN	BHBH1	BH	1	1.00	31364.00	34500.00	0.00	0.00	0.00	31364.00	34500.00	1.00	11/14/2013	ASPBFM0029	09/05/2013	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			31050.00	31050.00	05/08/2013	3981222012001		1.00	0.00	0.00	9415007027935	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	MILK&FOOD	HEALTH	Milk & Nutrition	Adult Milk	Maternity Milk	-	0.00	Y		0	3	-	-	-	0.00	0.00	
752	2	0	2100	12	0	0	7521221002007	DR P ADULT DIAPERS BASIC XL@8	BHBH1	BH	1	1.00	71364.00	78500.00	0.00	0.00	0.00	0.00	0.00	1.00	04/28/2014		03/06/2014	1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			71364.00	71364.00	01/29/2014	7521221002007		0.00	0.00	0.00	4710020240138	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	SANITARI	HOUSEHOLD	Household Items	Paper Products	Adult Diapers	-	0.00	Y	-	0	3	-	-	-	0.00	0.00	
338	2	0	2200	12	0	0	3381222002005	BODREX EXTRA TAB@100	DUSTAB100	TAB	100	1.00	353.41	388.75	0.00	0.00	0.00	353.41	388.75	0.00	04/10/2014	ASPBFC0010	10/24/2015	1	112.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+1.04000000000000E+002	0.00		1			353.00	353.00	06/05/2013	3381222002005	2140100002	0.00	0.00	363.00	8999908285003	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	HV TAB	HEALTH	Medicine Cabinet	Headache & Pain	Headache & Pain Relief	-	0.00	Y	-	0	3	-	-	-	0.00	0.00	
338	2	0	2200	12	0	0	3381222002006	NEO RHEUMACYL NECK & SHOILDER	TUBTUB1	TUB	1	1.00	11364.00	12500.00	0.00	0.00	0.00	10909.00	12000.00	0.00	11/25/2014	ASPBFC0010	10/13/2015	1	7.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+6.00000000000000E+000	0.00		1			10795.00	10795.00	09/04/2013	3381222002006	2140100002	5.00	0.00	10700.00	8999908273406	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	14000.00	0.00	0.00	KRIM HV	HEALTH	Medicine Cabinet	Topical	Analgesic	-	0.00	Y	-	0	3	-	-	-	0.00	0.00	
338	2	0	2200	12	0	0	3381222002007	BODREX FLU & BTK DAHAK TAB@100	DUSTAB100	TAB	100	1.00	301.00	331.00	0.00	0.00	0.00	284.00	312.00	1.00	04/10/2014	ASPBFC0010	09/01/2015	1	68.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			301.00	301.00	03/18/2013	3381222002007	2140100002	1.50	0.00	282.00	8999908302205	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	HV TAB	HEALTH	Medicine Cabinet	Cough & Cold	Mucolytics & Expectorants	-	0.00	Y	-	0	3	-	-	-	0.00	0.00	
338	2	0	2200	12	0	0	3381222002013	VIDORAN SMART PLUS STRAWBER@30	BTLBTL1	BTL	1	1.00	9545.00	10500.00	0.00	0.00	0.00	9000.00	9900.00	1.00	04/24/2014	ASPBFT0002	03/07/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			-3341.00	-3341.00	01/08/2014	3381222002013	2140100002	1.50	0.00	8700.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		HEALTH	Vitamin & Supplement	Vitamin and Mineral	Multivitamin and Mineral	-	0.00	Y	-	0	3	-	-	-	0.00	0.00	
029	2	13	0606	11	0	0	0291106062001	YAZ TAB @28	DUSDUS1	DUS	1	1.00	183800.00	202180.00	0.00	0.00	0.00	156240.00	171864.00	1.00	04/17/2014	ASPBFD0018	07/27/2015	1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			156240.00	156240.00	01/15/2014	0291106062001	2140100002	5.00	0.00	155980.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	HORMONE	PRESCRIPTION	Drugs	Hormones	Oestrogens & Progesterons & Related Synthetic Drug	-	0.00	Y	-	0	3	-	-	-	0.00	0.00	
0881	2	0	2200	12	0	0	0881222002001	LING SHEN YAO TAB@40	BTLBTL1	BTL	1	1.00	341250.00	375375.00	0.00	0.00	345000.00	0.00	0.00	1.00	04/16/2009		10/23/2015	1	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			263000.00	263000.00	04/22/2014	0881222002001		21.00	0.00	0.00	NB	40.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	HV HERBAL	HEALTH	Traditional Medicine	Traditional Medicine	Jamu	-	0.00	Y		-	3	-	-	-	0.00	0.00	
617	2	0	2202	12	0	0	6171222022001	ASEPSO PLUS FRESH 80G	BHBH1	BH	1	1.00	4800.00	5280.00	0.00	0.00	0.00	4154.00	4569.00	0.00	04/29/2014	AS00000163	10/05/2015	1	5.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+4.00000000000000E+000	0.00		1			4800.00	4800.00	02/20/2014	6171222022001		0.00	0.00	0.00	7640129893249	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	BODY CARE	PERSONAL & BEAU	Beauty Care	Soap & Bodywash	Medicated Soap	-	0.00	Y		-	3	-	-	-	0.00	0.00	
476	2	0	2202	12	0	0	4761222022069	VASELINE HEALTHY WHITE SKIN100	FLFL1	FL	1	1.00	11364.00	12500.00	0.00	0.00	0.00	9455.00	10400.00	1.00	03/13/2014	ASPBFT0002	08/03/2013	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			11216.00	11216.00	03/11/2014	4761222022069	2140100002	1.30	0.00	9605.00	8999999719395	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	BODY CARE					-	0.00	Y	-	0		-	-	-	0.00	0.00	
296	2	0	2201	12	0	0	0581222012003	LACTACYD LIQUID BABY 150ML	FLSFLS1	FLS	1	1.00	45200.00	49720.00	0.00	0.00	0.00	0.00	0.00	1.00	12/23/2014		09/08/2015	1	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			45200.00	45200.00	10/25/2013	0581222012003		5.00	0.00	0.00	8993113321068	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	BABY CARE	BABY PRODUCTS	Baby & Child Care	Bath, Skin & Hair Care	Bath Wash	-	0.00	Y		-	3	-	-	-	0.00	0.00	
296	2	0	2201	12	0	0	0581222012004	LACTACYD FEMININE HYGIENE 150M	FLSFLS1	FLS	1	1.00	42200.00	46420.00	0.00	0.00	0.00	0.00	0.00	0.00	12/23/2014		10/13/2015	1	2.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+1.00000000000000E+000	0.00		1			42200.00	42200.00	10/25/2013	0581222012004		5.00	0.00	0.00	8993113230063	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	SEX HV	PERSONAL & BEAU	Personal Care	Feminine Care	Feminine Wash	-	0.00	Y		-	3	-	-	-	0.00	0.00	
0142	2	083	0101	11	0	0	0141101012015	INFIMYCIN DRY SYR 15ML	BTLBTL1	BTL	1	1.00	75000.00	82500.00	0.00	1.00	0.00	0.00	0.00	1.00	09/18/2015		09/18/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			0.00	0.00	09/18/2015			0.00	0.00	0.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		PRESCRIPTION	Drugs	Anti-Infectives ( Systemic )	Macrolides	-	0.00	Y		0	3	-	-	-	-	-	
166	2	0	2204	12	0	0	1661222042002	FROZZ LIME MINT 15GR	BHBH1	BH	1	1.00	5010.00	5511.00	0.00	0.00	0.00	5010.00	5511.00	1.00	03/11/2014	ASPBFM0015	06/27/2015	1	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			4770.00	4770.00	07/15/2013	1661222042002	2140100002	2.00	10.00	4634.00	8998685056301	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	06/15/2015	07/31/2015	0.00	0.00	0.00	0.00	MILK&FOOD	HOUSEHOLD	Household Items	Food and Snack	Candy	-	0.00	Y	-	0	3	-	-	-	0.00	0.00	
641	2	0	2203	12	0	0	6411222032029	CUSSON BABY CR MILD&GENT 50GR	POTPOT1	POT	1	1.00	10800.00	11880.00	0.00	0.00	13200.00	0.00	0.00	0.00	12/05/2013		10/15/2015	1	2.00	0.00	-2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+3.00000000000000E+000	0.00		1			0.00	0.00	04/04/2013	6411222032029		25.00	0.00	0.00	8998103002651	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	BABY CARE	BABY PRODUCTS	Baby & Child Care	Bath, Skin & Hair Care	Lotion, Cream	-	0.00	Y	-	0	3	-	-	-	0.00	0.00	
029	2	0	2203	12	0	0	0291222032001	BEPANTHEN SALEP BAYI 20GR	TUBTUB1	TUB	1	1.00	48830.00	53713.00	0.00	0.00	0.00	40580.00	44638.00	1.00	02/02/2015	ASPBFD0018	07/15/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			45461.00	45461.00	02/05/2013	0291222032001	2140100002	5.00	2.00	32071.00	8994591090026	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	BABY CARE	BABY PRODUCTS	Baby & Child Care	Bath, Skin & Hair Care	Lotion, Cream	-	0.00	Y	-	0	3	-	-	-	0.00	0.00	
893	2	0	2101	12	0	0	8931221012001	QUIK-CHECK +/- HCG TEST	STRSTR1	STR	1	1.00	22500.00	24750.00	0.00	0.00	0.00	18182.00	20000.00	1.00	03/11/2014	ASPBF00055	04/05/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			22500.00	22500.00	10/08/2009	8931221012001		0.00	0.00	20000.00	0682607511112	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	28000.00	0.00	0.00	SEX HV					-	0.00	Y		0	3	-	-	-	0.00	0.00	
142	2	0	2200	12	0	0	1421222002001	TIGER BALSEM PUTIH 20GR	POTPOT1	POT	1	1.00	16700.00	18370.00	0.00	0.00	0.00	11550.00	12705.00	1.00	04/30/2014	ASPBFD0016	02/14/2014	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			16700.00	16700.00	05/05/2014	1421222002001	2140100002	0.00	0.00	9625.00	8997050801430	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		HEALTH	Medicine Cabinet	Topical	Rubs & Liniment	-	0.00	Y	-	0	3	-	-	-	0.00	0.00	
399	2	0	2201	12	0	0	3991222012003	NEUROBION 5000MG TAB@250	DUSTAB250	TAB	250	1.00	2249.26	2474.00	0.00	0.00	0.00	1983.47	2181.82	0.00	04/22/2014	ASPBFA0013	10/22/2015	1	230.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	-	-	+2.00000000000000E+002	0.00		1			2205.00	2205.00	08/21/2013	3991222012003	2140100002	2.00	0.00	2058.00	8994573590162	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	04/01/2015	04/30/2015	0.00	0.00	0.00	0.00	SUPLEMENT	PRESCRIPTION	Drugs	Vitamins & Nutritions	Vitamins & Minerals	-	0.00	Y	-	0	3	-	-	-	0.00	0.00	
223	2	0	2200	12	0	0	2231222002001	PAMOL 500MG TAB@100	DUSTAB100	TAB	100	500.00	338.25	372.00	0.00	0.00	0.00	0.00	0.00	0.00	02/20/2014		10/20/2015	1	32.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	-	-	+2.40000000000000E+001	0.00		1			300.00	300.00	02/20/2014	2231222002001		5.00	0.00	0.00		4.00	1.30	1.25	1.15	1.00	0.00	0.00	0.00	0.00	12/15/2014	01/15/2015	0.00	0.00	0.00	0.00	HV TAB	PRESCRIPTION	Drugs	Central Nervous System	Analgesics Non Opioid & Antipyretics	-	0.00	Y	-	0	3	-	-	-	0.00	0.00	
152	2	0	2203	12	0	0	1521222032005	JOHNSON BABY COLOG 100ML SUMME	FLFL1	FL	1	1.00	13700.00	15070.00	0.00	0.00	0.00	13000.00	14300.00	1.00	03/18/2014	ASPBFD0018	12/04/2013	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			13700.00	13700.00	04/09/2013	1521222032005		0.00	0.00	0.00	8991111102719	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00		BABY PRODUCTS	Baby & Child Care	Bath, Skin & Hair Care	Baby Oil & Cologne	-	0.00	Y		-	3	-	-	-	0.00	0.00	
075	2	0	2200	12	0	0	5951222002001	SPARTAX CAP@10	DUSCAP10	CAP	10	1.00	21000.00	23100.00	0.00	0.00	25000.00	0.00	0.00	1.00	02/03/2015		02/12/2015	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			18900.00	18900.00	01/14/2013	5951222002001		0.00	0.00	0.00	8994402102955	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	HV HERBAL	HEALTH	Traditional Medicine	Traditional Medicine	Fito Farmaka, Herbal, Natural	-	0.00	Y		-	3	-	-	-	0.00	0.00	
991	1	703	1405	14	0	0	9911414051006	RIFAMPICIN 450MG KPL@100 GKF	DUSKPL100	KPL	100	450.00	839.00	923.00	0.00	0.00	0.00	409.00	450.00	0.00	04/17/2014	CAPBFP0015	10/22/2015	1	108.00	0.00	0.00	47.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+6.10000000000000E+001	0.00		1			818.00	600.00	12/04/2013	9911414051006		0.00	0.00	450.00		1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	891.00	0.00	891.00	0.00	GENERIK	PRESCRIPTION	Drugs	Generic Product	Kimia Farma	-	0.00	Y		0	3	-	-	-	0.00	0.00	
689	2	12	51	12	0	0	6891212251001	LOSOSA GARAM SEHAT 100GR	BHBH1	BH	1	1.00	5612.00	6174.00	0.00	0.00	6500.00	4875.00	5362.00	1.00	01/13/2014	AB00000001	07/07/2015	1	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	-	+0.00000000000000E+000	0.00		1			5612.00	5612.00	12/30/2013	6891212251001	2140100002	0.00	0.00	4332.00	8991045241003	1.00	1.30	1.25	1.15	1.25	0.00	0.00	0.00	0.00	-	-	0.00	0.00	0.00	0.00	MILK&FOOD	HEALTH	Milk & Nutrition	Nutrition & Diet	Nutritional Foods & Drink		0.00	Y	-	0	3	-	-	-	0.00	0.00	
